path,class_name,fold
data/raw/Mendeley/plantvillage/Preprocessed data/Target_Spot227/Ts189.jpg,Target_Spot227,2
data/raw/Mendeley/plantvillage/Preprocessed data/Target_Spot227/Ts19.jpg,Target_Spot227,0
data/raw/Mendeley/plantvillage/Preprocessed data/Target_Spot227/Ts190.jpg,Target_Spot227,2
data/raw/Mendeley/plantvillage/Preprocessed data/Target_Spot227/Ts191.jpg,Target_Spot227,4
data/raw/Mendeley/plantvillage/Preprocessed data/Target_Spot227/Ts192.jpg,Target_Spot227,2
data/raw/Mendeley/plantvillage/Preprocessed data/Target_Spot227/Ts193.jpg,Target_Spot227,1
data/raw/Mendeley/plantvillage/Preprocessed data/Target_Spot227/Ts194.jpg,Target_Spot227,2
data/raw/Mendeley/plantvillage/Preprocessed data/Target_Spot227/Ts195.jpg,Target_Spot227,1
data/raw/Mendeley/plantvillage/Preprocessed data/Target_Spot227/Ts196.jpg,Target_Spot227,0
data/raw/Mendeley/plantvillage/Preprocessed data/Target_Spot227/Ts197.jpg,Target_Spot227,0
data/raw/Mendeley/plantvillage/Preprocessed data/Target_Spot227/Ts198.jpg,Target_Spot227,0
data/raw/Mendeley/plantvillage/Preprocessed data/Target_Spot227/Ts199.jpg,Target_Spot227,2
data/raw/Mendeley/plantvillage/Preprocessed data/Target_Spot227/Ts2.jpg,Target_Spot227,4
data/raw/Mendeley/plantvillage/Preprocessed data/Target_Spot227/Ts20.jpg,Target_Spot227,0
data/raw/Mendeley/plantvillage/Preprocessed data/Target_Spot227/Ts200.jpg,Target_Spot227,2
data/raw/Mendeley/plantvillage/Preprocessed data/Target_Spot227/Ts201.jpg,Target_Spot227,2
data/raw/Mendeley/plantvillage/Preprocessed data/Target_Spot227/Ts202.jpg,Target_Spot227,2
data/raw/Mendeley/plantvillage/Preprocessed data/Target_Spot227/Ts203.jpg,Target_Spot227,0
data/raw/Mendeley/plantvillage/Preprocessed data/Target_Spot227/Ts204.jpg,Target_Spot227,4
data/raw/Mendeley/plantvillage/Preprocessed data/Target_Spot227/Ts205.jpg,Target_Spot227,0
data/raw/Mendeley/plantvillage/Preprocessed data/Target_Spot227/Ts206.jpg,Target_Spot227,0
data/raw/Mendeley/plantvillage/Preprocessed data/Target_Spot227/Ts207.jpg,Target_Spot227,2
data/raw/Mendeley/plantvillage/Preprocessed data/Target_Spot227/Ts208.jpg,Target_Spot227,2
data/raw/Mendeley/plantvillage/Preprocessed data/Target_Spot227/Ts209.jpg,Target_Spot227,2
data/raw/Mendeley/plantvillage/Preprocessed data/Target_Spot227/Ts21.jpg,Target_Spot227,1
data/raw/Mendeley/plantvillage/Preprocessed data/Target_Spot227/Ts210.jpg,Target_Spot227,0
data/raw/Mendeley/plantvillage/Preprocessed data/Target_Spot227/Ts211.jpg,Target_Spot227,1
data/raw/Mendeley/plantvillage/Preprocessed data/Target_Spot227/Ts212.jpg,Target_Spot227,4
data/raw/Mendeley/plantvillage/Preprocessed data/Target_Spot227/Ts213.jpg,Target_Spot227,0
data/raw/Mendeley/plantvillage/Preprocessed data/Target_Spot227/Ts214.jpg,Target_Spot227,3
data/raw/Mendeley/plantvillage/Preprocessed data/Target_Spot227/Ts215.jpg,Target_Spot227,0
data/raw/Mendeley/plantvillage/Preprocessed data/Target_Spot227/Ts216.jpg,Target_Spot227,0
data/raw/Mendeley/plantvillage/Preprocessed data/Target_Spot227/Ts217.jpg,Target_Spot227,3
data/raw/Mendeley/plantvillage/Preprocessed data/Target_Spot227/Ts218.jpg,Target_Spot227,1
data/raw/Mendeley/plantvillage/Preprocessed data/Target_Spot227/Ts219.jpg,Target_Spot227,4
data/raw/Mendeley/plantvillage/Preprocessed data/Target_Spot227/Ts22.jpg,Target_Spot227,4
data/raw/Mendeley/plantvillage/Preprocessed data/Target_Spot227/Ts220.jpg,Target_Spot227,2
data/raw/Mendeley/plantvillage/Preprocessed data/Target_Spot227/Ts221.jpg,Target_Spot227,2
data/raw/Mendeley/plantvillage/Preprocessed data/Target_Spot227/Ts222.jpg,Target_Spot227,0
data/raw/Mendeley/plantvillage/Preprocessed data/Target_Spot227/Ts223.jpg,Target_Spot227,1
data/raw/Mendeley/plantvillage/Preprocessed data/Target_Spot227/Ts224.jpg,Target_Spot227,1
data/raw/Mendeley/plantvillage/Preprocessed data/Target_Spot227/Ts225.jpg,Target_Spot227,0
data/raw/Mendeley/plantvillage/Preprocessed data/Target_Spot227/Ts226.jpg,Target_Spot227,3
data/raw/Mendeley/plantvillage/Preprocessed data/Target_Spot227/Ts227.jpg,Target_Spot227,0
data/raw/Mendeley/plantvillage/Preprocessed data/Target_Spot227/Ts228.jpg,Target_Spot227,4
data/raw/Mendeley/plantvillage/Preprocessed data/Target_Spot227/Ts229.jpg,Target_Spot227,4
data/raw/Mendeley/plantvillage/Preprocessed data/Target_Spot227/Ts23.jpg,Target_Spot227,3
data/raw/Mendeley/plantvillage/Preprocessed data/Target_Spot227/Ts230.jpg,Target_Spot227,2
data/raw/Mendeley/plantvillage/Preprocessed data/Target_Spot227/Ts231.jpg,Target_Spot227,3
data/raw/Mendeley/plantvillage/Preprocessed data/Target_Spot227/Ts232.jpg,Target_Spot227,1
data/raw/Mendeley/plantvillage/Preprocessed data/Target_Spot227/Ts233.jpg,Target_Spot227,3
data/raw/Mendeley/plantvillage/Preprocessed data/Target_Spot227/Ts234.jpg,Target_Spot227,3
data/raw/Mendeley/plantvillage/Preprocessed data/Target_Spot227/Ts235.jpg,Target_Spot227,2
data/raw/Mendeley/plantvillage/Preprocessed data/Target_Spot227/Ts236.jpg,Target_Spot227,2
data/raw/Mendeley/plantvillage/Preprocessed data/Target_Spot227/Ts237.jpg,Target_Spot227,1
data/raw/Mendeley/plantvillage/Preprocessed data/Target_Spot227/Ts238.jpg,Target_Spot227,0
data/raw/Mendeley/plantvillage/Preprocessed data/Target_Spot227/Ts239.jpg,Target_Spot227,3
data/raw/Mendeley/plantvillage/Preprocessed data/Target_Spot227/Ts24.jpg,Target_Spot227,0
data/raw/Mendeley/plantvillage/Preprocessed data/Target_Spot227/Ts240.jpg,Target_Spot227,0
data/raw/Mendeley/plantvillage/Preprocessed data/Target_Spot227/Ts241.jpg,Target_Spot227,0
data/raw/Mendeley/plantvillage/Preprocessed data/Target_Spot227/Ts242.jpg,Target_Spot227,4
data/raw/Mendeley/plantvillage/Preprocessed data/Target_Spot227/Ts243.jpg,Target_Spot227,2
data/raw/Mendeley/plantvillage/Preprocessed data/Target_Spot227/Ts244.jpg,Target_Spot227,4
data/raw/Mendeley/plantvillage/Preprocessed data/Target_Spot227/Ts245.jpg,Target_Spot227,1
data/raw/Mendeley/plantvillage/Preprocessed data/Target_Spot227/Ts246.jpg,Target_Spot227,3
data/raw/Mendeley/plantvillage/Preprocessed data/Target_Spot227/Ts247.jpg,Target_Spot227,3
data/raw/Mendeley/plantvillage/Preprocessed data/Target_Spot227/Ts248.jpg,Target_Spot227,3
data/raw/Mendeley/plantvillage/Preprocessed data/Target_Spot227/Ts249.jpg,Target_Spot227,4
data/raw/Mendeley/plantvillage/Preprocessed data/Target_Spot227/Ts25.jpg,Target_Spot227,4
data/raw/Mendeley/plantvillage/Preprocessed data/Target_Spot227/Ts250.jpg,Target_Spot227,0
data/raw/Mendeley/plantvillage/Preprocessed data/Target_Spot227/Ts251.jpg,Target_Spot227,1
data/raw/Mendeley/plantvillage/Preprocessed data/Target_Spot227/Ts252.jpg,Target_Spot227,3
data/raw/Mendeley/plantvillage/Preprocessed data/Target_Spot227/Ts253.jpg,Target_Spot227,1
data/raw/Mendeley/plantvillage/Preprocessed data/Target_Spot227/Ts254.jpg,Target_Spot227,2
data/raw/Mendeley/plantvillage/Preprocessed data/Target_Spot227/Ts255.jpg,Target_Spot227,3
data/raw/Mendeley/plantvillage/Preprocessed data/Target_Spot227/Ts256.jpg,Target_Spot227,1
data/raw/Mendeley/plantvillage/Preprocessed data/Target_Spot227/Ts257.jpg,Target_Spot227,1
data/raw/Mendeley/plantvillage/Preprocessed data/Target_Spot227/Ts258.jpg,Target_Spot227,0
data/raw/Mendeley/plantvillage/Preprocessed data/Target_Spot227/Ts259.jpg,Target_Spot227,0
data/raw/Mendeley/plantvillage/Preprocessed data/Target_Spot227/Ts26.jpg,Target_Spot227,3
data/raw/Mendeley/plantvillage/Preprocessed data/Target_Spot227/Ts260.jpg,Target_Spot227,1
data/raw/Mendeley/plantvillage/Preprocessed data/Target_Spot227/Ts261.jpg,Target_Spot227,1
data/raw/Mendeley/plantvillage/Preprocessed data/Target_Spot227/Ts262.jpg,Target_Spot227,1
data/raw/Mendeley/plantvillage/Preprocessed data/Target_Spot227/Ts263.jpg,Target_Spot227,1
data/raw/Mendeley/plantvillage/Preprocessed data/Target_Spot227/Ts264.jpg,Target_Spot227,1
data/raw/Mendeley/plantvillage/Preprocessed data/Target_Spot227/Ts265.jpg,Target_Spot227,2
data/raw/Mendeley/plantvillage/Preprocessed data/Target_Spot227/Ts266.jpg,Target_Spot227,1
data/raw/Mendeley/plantvillage/Preprocessed data/Target_Spot227/Ts267.jpg,Target_Spot227,3
data/raw/Mendeley/plantvillage/Preprocessed data/Target_Spot227/Ts268.jpg,Target_Spot227,3
data/raw/Mendeley/plantvillage/Preprocessed data/Target_Spot227/Ts269.jpg,Target_Spot227,4
data/raw/Mendeley/plantvillage/Preprocessed data/Target_Spot227/Ts27.jpg,Target_Spot227,4
data/raw/Mendeley/plantvillage/Preprocessed data/Target_Spot227/Ts270.jpg,Target_Spot227,1
data/raw/Mendeley/plantvillage/Preprocessed data/Target_Spot227/Ts271.jpg,Target_Spot227,0
data/raw/Mendeley/plantvillage/Preprocessed data/Target_Spot227/Ts272.jpg,Target_Spot227,0
data/raw/Mendeley/plantvillage/Preprocessed data/Target_Spot227/Ts273.jpg,Target_Spot227,1
data/raw/Mendeley/plantvillage/Preprocessed data/Target_Spot227/Ts274.jpg,Target_Spot227,0
data/raw/Mendeley/plantvillage/Preprocessed data/Target_Spot227/Ts275.jpg,Target_Spot227,1
data/raw/Mendeley/plantvillage/Preprocessed data/Target_Spot227/Ts276.jpg,Target_Spot227,3
data/raw/Mendeley/plantvillage/Preprocessed data/Target_Spot227/Ts277.jpg,Target_Spot227,4
data/raw/Mendeley/plantvillage/Preprocessed data/Target_Spot227/Ts278.jpg,Target_Spot227,1
data/raw/Mendeley/plantvillage/Preprocessed data/Target_Spot227/Ts279.jpg,Target_Spot227,2
data/raw/Mendeley/plantvillage/Preprocessed data/Target_Spot227/Ts28.jpg,Target_Spot227,3
data/raw/Mendeley/plantvillage/Preprocessed data/Target_Spot227/Ts280.jpg,Target_Spot227,3
data/raw/Mendeley/plantvillage/Preprocessed data/Target_Spot227/Ts281.jpg,Target_Spot227,4
data/raw/Mendeley/plantvillage/Preprocessed data/Target_Spot227/Ts282.jpg,Target_Spot227,2
data/raw/Mendeley/plantvillage/Preprocessed data/Target_Spot227/Ts283.jpg,Target_Spot227,4
data/raw/Mendeley/plantvillage/Preprocessed data/Target_Spot227/Ts284.jpg,Target_Spot227,4
data/raw/Mendeley/plantvillage/Preprocessed data/Target_Spot227/Ts285.jpg,Target_Spot227,2
data/raw/Mendeley/plantvillage/Preprocessed data/Target_Spot227/Ts286.jpg,Target_Spot227,1
data/raw/Mendeley/plantvillage/Preprocessed data/Target_Spot227/Ts287.jpg,Target_Spot227,0
data/raw/Mendeley/plantvillage/Preprocessed data/Target_Spot227/Ts288.jpg,Target_Spot227,0
data/raw/Mendeley/plantvillage/Preprocessed data/Target_Spot227/Ts289.jpg,Target_Spot227,2
data/raw/Mendeley/plantvillage/Preprocessed data/Target_Spot227/Ts29.jpg,Target_Spot227,0
data/raw/Mendeley/plantvillage/Preprocessed data/Target_Spot227/Ts290.jpg,Target_Spot227,1
data/raw/Mendeley/plantvillage/Preprocessed data/Target_Spot227/Ts291.jpg,Target_Spot227,1
data/raw/Mendeley/plantvillage/Preprocessed data/Target_Spot227/Ts292.jpg,Target_Spot227,0
data/raw/Mendeley/plantvillage/Preprocessed data/Target_Spot227/Ts293.jpg,Target_Spot227,0
data/raw/Mendeley/plantvillage/Preprocessed data/Target_Spot227/Ts294.jpg,Target_Spot227,3
data/raw/Mendeley/plantvillage/Preprocessed data/Target_Spot227/Ts295.jpg,Target_Spot227,2
data/raw/Mendeley/plantvillage/Preprocessed data/Target_Spot227/Ts296.jpg,Target_Spot227,2
data/raw/Mendeley/plantvillage/Preprocessed data/Target_Spot227/Ts297.jpg,Target_Spot227,0
data/raw/Mendeley/plantvillage/Preprocessed data/Target_Spot227/Ts298.jpg,Target_Spot227,1
data/raw/Mendeley/plantvillage/Preprocessed data/Target_Spot227/Ts299.jpg,Target_Spot227,1
data/raw/Mendeley/plantvillage/Preprocessed data/Target_Spot227/Ts3.jpg,Target_Spot227,4
data/raw/Mendeley/plantvillage/Preprocessed data/Target_Spot227/Ts30.jpg,Target_Spot227,3
data/raw/Mendeley/plantvillage/Preprocessed data/Target_Spot227/Ts300.jpg,Target_Spot227,2
data/raw/Mendeley/plantvillage/Preprocessed data/Target_Spot227/Ts301.jpg,Target_Spot227,3
data/raw/Mendeley/plantvillage/Preprocessed data/Target_Spot227/Ts302.jpg,Target_Spot227,3
data/raw/Mendeley/plantvillage/Preprocessed data/Target_Spot227/Ts303.jpg,Target_Spot227,0
data/raw/Mendeley/plantvillage/Preprocessed data/Target_Spot227/Ts304.jpg,Target_Spot227,4
data/raw/Mendeley/plantvillage/Preprocessed data/Target_Spot227/Ts305.jpg,Target_Spot227,3
data/raw/Mendeley/plantvillage/Preprocessed data/Target_Spot227/Ts306.jpg,Target_Spot227,1
data/raw/Mendeley/plantvillage/Preprocessed data/Target_Spot227/Ts307.jpg,Target_Spot227,4
data/raw/Mendeley/plantvillage/Preprocessed data/Target_Spot227/Ts308.jpg,Target_Spot227,4
data/raw/Mendeley/plantvillage/Preprocessed data/Target_Spot227/Ts309.jpg,Target_Spot227,4
data/raw/Mendeley/plantvillage/Preprocessed data/Target_Spot227/Ts31.jpg,Target_Spot227,2
data/raw/Mendeley/plantvillage/Preprocessed data/Target_Spot227/Ts310.jpg,Target_Spot227,0
data/raw/Mendeley/plantvillage/Preprocessed data/Target_Spot227/Ts311.jpg,Target_Spot227,3
data/raw/Mendeley/plantvillage/Preprocessed data/Target_Spot227/Ts312.jpg,Target_Spot227,2
data/raw/Mendeley/plantvillage/Preprocessed data/Target_Spot227/Ts313.jpg,Target_Spot227,0
data/raw/Mendeley/plantvillage/Preprocessed data/Target_Spot227/Ts314.jpg,Target_Spot227,1
data/raw/Mendeley/plantvillage/Preprocessed data/Target_Spot227/Ts315.jpg,Target_Spot227,2
data/raw/Mendeley/plantvillage/Preprocessed data/Target_Spot227/Ts316.jpg,Target_Spot227,0
data/raw/Mendeley/plantvillage/Preprocessed data/Target_Spot227/Ts317.jpg,Target_Spot227,3
data/raw/Mendeley/plantvillage/Preprocessed data/Target_Spot227/Ts318.jpg,Target_Spot227,1
data/raw/Mendeley/plantvillage/Preprocessed data/Target_Spot227/Ts319.jpg,Target_Spot227,4
data/raw/Mendeley/plantvillage/Preprocessed data/Target_Spot227/Ts32.jpg,Target_Spot227,0
data/raw/Mendeley/plantvillage/Preprocessed data/Target_Spot227/Ts320.jpg,Target_Spot227,3
data/raw/Mendeley/plantvillage/Preprocessed data/Target_Spot227/Ts321.jpg,Target_Spot227,0
data/raw/Mendeley/plantvillage/Preprocessed data/Target_Spot227/Ts322.jpg,Target_Spot227,1
data/raw/Mendeley/plantvillage/Preprocessed data/Target_Spot227/Ts323.jpg,Target_Spot227,3
data/raw/Mendeley/plantvillage/Preprocessed data/Target_Spot227/Ts324.jpg,Target_Spot227,2
data/raw/Mendeley/plantvillage/Preprocessed data/Target_Spot227/Ts325.jpg,Target_Spot227,0
data/raw/Mendeley/plantvillage/Preprocessed data/Target_Spot227/Ts326.jpg,Target_Spot227,4
data/raw/Mendeley/plantvillage/Preprocessed data/Target_Spot227/Ts327.jpg,Target_Spot227,3
data/raw/Mendeley/plantvillage/Preprocessed data/Target_Spot227/Ts328.jpg,Target_Spot227,1
data/raw/Mendeley/plantvillage/Preprocessed data/Target_Spot227/Ts329.jpg,Target_Spot227,0
data/raw/Mendeley/plantvillage/Preprocessed data/Target_Spot227/Ts33.jpg,Target_Spot227,4
data/raw/Mendeley/plantvillage/Preprocessed data/Target_Spot227/Ts330.jpg,Target_Spot227,4
data/raw/Mendeley/plantvillage/Preprocessed data/Target_Spot227/Ts331.jpg,Target_Spot227,0
data/raw/Mendeley/plantvillage/Preprocessed data/Target_Spot227/Ts332.jpg,Target_Spot227,2
data/raw/Mendeley/plantvillage/Preprocessed data/Target_Spot227/Ts333.jpg,Target_Spot227,3
data/raw/Mendeley/plantvillage/Preprocessed data/Target_Spot227/Ts334.jpg,Target_Spot227,1
data/raw/Mendeley/plantvillage/Preprocessed data/Target_Spot227/Ts335.jpg,Target_Spot227,4
data/raw/Mendeley/plantvillage/Preprocessed data/Target_Spot227/Ts336.jpg,Target_Spot227,2
data/raw/Mendeley/plantvillage/Preprocessed data/Target_Spot227/Ts337.jpg,Target_Spot227,0
data/raw/Mendeley/plantvillage/Preprocessed data/Target_Spot227/Ts338.jpg,Target_Spot227,3
data/raw/Mendeley/plantvillage/Preprocessed data/Target_Spot227/Ts339.jpg,Target_Spot227,2
data/raw/Mendeley/plantvillage/Preprocessed data/Target_Spot227/Ts34.jpg,Target_Spot227,4
data/raw/Mendeley/plantvillage/Preprocessed data/Target_Spot227/Ts340.jpg,Target_Spot227,4
data/raw/Mendeley/plantvillage/Preprocessed data/Target_Spot227/Ts341.jpg,Target_Spot227,2
data/raw/Mendeley/plantvillage/Preprocessed data/Target_Spot227/Ts342.jpg,Target_Spot227,1
data/raw/Mendeley/plantvillage/Preprocessed data/Target_Spot227/Ts343.jpg,Target_Spot227,2
data/raw/Mendeley/plantvillage/Preprocessed data/Target_Spot227/Ts344.jpg,Target_Spot227,2
data/raw/Mendeley/plantvillage/Preprocessed data/Target_Spot227/Ts345.jpg,Target_Spot227,1
data/raw/Mendeley/plantvillage/Preprocessed data/Target_Spot227/Ts346.jpg,Target_Spot227,4
data/raw/Mendeley/plantvillage/Preprocessed data/Target_Spot227/Ts347.jpg,Target_Spot227,4
data/raw/Mendeley/plantvillage/Preprocessed data/Target_Spot227/Ts348.jpg,Target_Spot227,0
data/raw/Mendeley/plantvillage/Preprocessed data/Target_Spot227/Ts349.jpg,Target_Spot227,1
data/raw/Mendeley/plantvillage/Preprocessed data/Target_Spot227/Ts35.jpg,Target_Spot227,3
data/raw/Mendeley/plantvillage/Preprocessed data/Target_Spot227/Ts350.jpg,Target_Spot227,1
data/raw/Mendeley/plantvillage/Preprocessed data/Target_Spot227/Ts351.jpg,Target_Spot227,4
data/raw/Mendeley/plantvillage/Preprocessed data/Target_Spot227/Ts352.jpg,Target_Spot227,3
data/raw/Mendeley/plantvillage/Preprocessed data/Target_Spot227/Ts353.jpg,Target_Spot227,4
data/raw/Mendeley/plantvillage/Preprocessed data/Target_Spot227/Ts354.jpg,Target_Spot227,2
data/raw/Mendeley/plantvillage/Preprocessed data/Target_Spot227/Ts355.jpg,Target_Spot227,1
data/raw/Mendeley/plantvillage/Preprocessed data/Target_Spot227/Ts356.jpg,Target_Spot227,0
data/raw/Mendeley/plantvillage/Preprocessed data/Target_Spot227/Ts357.jpg,Target_Spot227,3
data/raw/Mendeley/plantvillage/Preprocessed data/Target_Spot227/Ts358.jpg,Target_Spot227,1
data/raw/Mendeley/plantvillage/Preprocessed data/Target_Spot227/Ts359.jpg,Target_Spot227,1
data/raw/Mendeley/plantvillage/Preprocessed data/Target_Spot227/Ts36.jpg,Target_Spot227,1
data/raw/Mendeley/plantvillage/Preprocessed data/Target_Spot227/Ts360.jpg,Target_Spot227,2
data/raw/Mendeley/plantvillage/Preprocessed data/Target_Spot227/Ts361.jpg,Target_Spot227,2
data/raw/Mendeley/plantvillage/Preprocessed data/Target_Spot227/Ts362.jpg,Target_Spot227,2
data/raw/Mendeley/plantvillage/Preprocessed data/Target_Spot227/Ts363.jpg,Target_Spot227,2
data/raw/Mendeley/plantvillage/Preprocessed data/Target_Spot227/Ts364.jpg,Target_Spot227,3
data/raw/Mendeley/plantvillage/Preprocessed data/Target_Spot227/Ts365.jpg,Target_Spot227,1
data/raw/Mendeley/plantvillage/Preprocessed data/Target_Spot227/Ts366.jpg,Target_Spot227,0
data/raw/Mendeley/plantvillage/Preprocessed data/Target_Spot227/Ts367.jpg,Target_Spot227,1
data/raw/Mendeley/plantvillage/Preprocessed data/Target_Spot227/Ts368.jpg,Target_Spot227,1
data/raw/Mendeley/plantvillage/Preprocessed data/Target_Spot227/Ts369.jpg,Target_Spot227,0
data/raw/Mendeley/plantvillage/Preprocessed data/Target_Spot227/Ts37.jpg,Target_Spot227,1
data/raw/Mendeley/plantvillage/Preprocessed data/Target_Spot227/Ts370.jpg,Target_Spot227,3
data/raw/Mendeley/plantvillage/Preprocessed data/Target_Spot227/Ts371.jpg,Target_Spot227,3
data/raw/Mendeley/plantvillage/Preprocessed data/Target_Spot227/Ts372.jpg,Target_Spot227,1
data/raw/Mendeley/plantvillage/Preprocessed data/Target_Spot227/Ts373.jpg,Target_Spot227,3
data/raw/Mendeley/plantvillage/Preprocessed data/Target_Spot227/Ts374.jpg,Target_Spot227,4
data/raw/Mendeley/plantvillage/Preprocessed data/Target_Spot227/Ts375.jpg,Target_Spot227,1
data/raw/Mendeley/plantvillage/Preprocessed data/Target_Spot227/Ts376.jpg,Target_Spot227,3
data/raw/Mendeley/plantvillage/Preprocessed data/Target_Spot227/Ts377.jpg,Target_Spot227,3
data/raw/Mendeley/plantvillage/Preprocessed data/Target_Spot227/Ts378.jpg,Target_Spot227,0
data/raw/Mendeley/plantvillage/Preprocessed data/Target_Spot227/Ts379.jpg,Target_Spot227,0
data/raw/Mendeley/plantvillage/Preprocessed data/Target_Spot227/Ts38.jpg,Target_Spot227,2
data/raw/Mendeley/plantvillage/Preprocessed data/Target_Spot227/Ts380.jpg,Target_Spot227,3
data/raw/Mendeley/plantvillage/Preprocessed data/Target_Spot227/Ts381.jpg,Target_Spot227,4
data/raw/Mendeley/plantvillage/Preprocessed data/Target_Spot227/Ts382.jpg,Target_Spot227,2
data/raw/Mendeley/plantvillage/Preprocessed data/Target_Spot227/Ts383.jpg,Target_Spot227,2
data/raw/Mendeley/plantvillage/Preprocessed data/Target_Spot227/Ts384.jpg,Target_Spot227,2
data/raw/Mendeley/plantvillage/Preprocessed data/Target_Spot227/Ts385.jpg,Target_Spot227,3
data/raw/Mendeley/plantvillage/Preprocessed data/Target_Spot227/Ts386.jpg,Target_Spot227,3
data/raw/Mendeley/plantvillage/Preprocessed data/Target_Spot227/Ts387.jpg,Target_Spot227,1
data/raw/Mendeley/plantvillage/Preprocessed data/Target_Spot227/Ts388.jpg,Target_Spot227,0
data/raw/Mendeley/plantvillage/Preprocessed data/Target_Spot227/Ts389.jpg,Target_Spot227,3
data/raw/Mendeley/plantvillage/Preprocessed data/Target_Spot227/Ts39.jpg,Target_Spot227,1
data/raw/Mendeley/plantvillage/Preprocessed data/Target_Spot227/Ts390.jpg,Target_Spot227,0
data/raw/Mendeley/plantvillage/Preprocessed data/Target_Spot227/Ts391.jpg,Target_Spot227,0
data/raw/Mendeley/plantvillage/Preprocessed data/Target_Spot227/Ts392.jpg,Target_Spot227,3
data/raw/Mendeley/plantvillage/Preprocessed data/Target_Spot227/Ts393.jpg,Target_Spot227,2
data/raw/Mendeley/plantvillage/Preprocessed data/Target_Spot227/Ts394.jpg,Target_Spot227,2
data/raw/Mendeley/plantvillage/Preprocessed data/Target_Spot227/Ts395.jpg,Target_Spot227,4
data/raw/Mendeley/plantvillage/Preprocessed data/Target_Spot227/Ts396.jpg,Target_Spot227,2
data/raw/Mendeley/plantvillage/Preprocessed data/Target_Spot227/Ts397.jpg,Target_Spot227,1
data/raw/Mendeley/plantvillage/Preprocessed data/Target_Spot227/Ts398.jpg,Target_Spot227,2
data/raw/Mendeley/plantvillage/Preprocessed data/Target_Spot227/Ts399.jpg,Target_Spot227,1
data/raw/Mendeley/plantvillage/Preprocessed data/Target_Spot227/Ts4.jpg,Target_Spot227,3
data/raw/Mendeley/plantvillage/Preprocessed data/Target_Spot227/Ts40.jpg,Target_Spot227,1
data/raw/Mendeley/plantvillage/Preprocessed data/Target_Spot227/Ts400.jpg,Target_Spot227,0
data/raw/Mendeley/plantvillage/Preprocessed data/Target_Spot227/Ts401.jpg,Target_Spot227,4
data/raw/Mendeley/plantvillage/Preprocessed data/Target_Spot227/Ts402.jpg,Target_Spot227,4
data/raw/Mendeley/plantvillage/Preprocessed data/Target_Spot227/Ts403.jpg,Target_Spot227,1
data/raw/Mendeley/plantvillage/Preprocessed data/Target_Spot227/Ts404.jpg,Target_Spot227,4
data/raw/Mendeley/plantvillage/Preprocessed data/Target_Spot227/Ts405.jpg,Target_Spot227,3
data/raw/Mendeley/plantvillage/Preprocessed data/Target_Spot227/Ts406.jpg,Target_Spot227,2
data/raw/Mendeley/plantvillage/Preprocessed data/Target_Spot227/Ts407.jpg,Target_Spot227,4
data/raw/Mendeley/plantvillage/Preprocessed data/Target_Spot227/Ts408.jpg,Target_Spot227,3
data/raw/Mendeley/plantvillage/Preprocessed data/Target_Spot227/Ts409.jpg,Target_Spot227,3
data/raw/Mendeley/plantvillage/Preprocessed data/Target_Spot227/Ts41.jpg,Target_Spot227,1
data/raw/Mendeley/plantvillage/Preprocessed data/Target_Spot227/Ts410.jpg,Target_Spot227,0
data/raw/Mendeley/plantvillage/Preprocessed data/Target_Spot227/Ts411.jpg,Target_Spot227,4
data/raw/Mendeley/plantvillage/Preprocessed data/Target_Spot227/Ts412.jpg,Target_Spot227,2
data/raw/Mendeley/plantvillage/Preprocessed data/Target_Spot227/Ts413.jpg,Target_Spot227,4
data/raw/Mendeley/plantvillage/Preprocessed data/Target_Spot227/Ts414.jpg,Target_Spot227,3
data/raw/Mendeley/plantvillage/Preprocessed data/Target_Spot227/Ts415.jpg,Target_Spot227,4
data/raw/Mendeley/plantvillage/Preprocessed data/Target_Spot227/Ts416.jpg,Target_Spot227,1
data/raw/Mendeley/plantvillage/Preprocessed data/Target_Spot227/Ts417.jpg,Target_Spot227,1
data/raw/Mendeley/plantvillage/Preprocessed data/Target_Spot227/Ts418.jpg,Target_Spot227,2
data/raw/Mendeley/plantvillage/Preprocessed data/Target_Spot227/Ts419.jpg,Target_Spot227,1
data/raw/Mendeley/plantvillage/Preprocessed data/Target_Spot227/Ts42.jpg,Target_Spot227,0
data/raw/Mendeley/plantvillage/Preprocessed data/Target_Spot227/Ts420.jpg,Target_Spot227,1
data/raw/Mendeley/plantvillage/Preprocessed data/Target_Spot227/Ts421.jpg,Target_Spot227,0
data/raw/Mendeley/plantvillage/Preprocessed data/Target_Spot227/Ts422.jpg,Target_Spot227,1
data/raw/Mendeley/plantvillage/Preprocessed data/Target_Spot227/Ts423.jpg,Target_Spot227,1
data/raw/Mendeley/plantvillage/Preprocessed data/Target_Spot227/Ts424.jpg,Target_Spot227,4
data/raw/Mendeley/plantvillage/Preprocessed data/Target_Spot227/Ts425.jpg,Target_Spot227,4
data/raw/Mendeley/plantvillage/Preprocessed data/Target_Spot227/Ts426.jpg,Target_Spot227,1
data/raw/Mendeley/plantvillage/Preprocessed data/Target_Spot227/Ts427.jpg,Target_Spot227,3
data/raw/Mendeley/plantvillage/Preprocessed data/Target_Spot227/Ts428.jpg,Target_Spot227,0
data/raw/Mendeley/plantvillage/Preprocessed data/Target_Spot227/Ts429.jpg,Target_Spot227,0
data/raw/Mendeley/plantvillage/Preprocessed data/Target_Spot227/Ts43.jpg,Target_Spot227,3
